ID (#),Age,Primary Const Code,UTD Giving Total,"AVG Giving 
Over 6 years","Max Prelim Rating vs
Windfall Capacity",Windfall PTG Rating
11565,57,Alumni,$0.00,$0.00,0,39
11566,71,Alumni,$0.00,$0.00,0,39
11567,60,Alumni,$0.00,$0.00,0,39
11568,61,Alumni,$100.00,$16.67,0,39
11569,69,Alumni,$0.00,$0.00,0,39
11570,64,Alumni,$0.00,$0.00,0,39
11571,78,Alumni,$0.00,$0.00,0,39
11572,85,Alumni,$0.00,$0.00,0,39
11573,75,Alumni,$0.00,$0.00,0,39
11574,81,Alumni,$0.00,$0.00,0,39
11575,73,Alumni,$0.00,$0.00,0,39
11576,63,Alumni,$19.93,$3.32,0,39
11577,57,Alumni,$0.00,$0.00,0,39
11578,86,Alumni,$0.00,$0.00,0,39
11579,62,Alumni,$0.00,$0.00,0,39
11580,88,Alumni,$0.00,$0.00,0,39
11581,69,Alumni,$0.00,$0.00,0,39
11582,76,Alumni,$0.00,$0.00,0,39
11583,66,Alumni,$0.00,$0.00,0,39
11584,77,Alumni,$0.00,$0.00,0,39
11585,86,Alumni,$0.00,$0.00,0,39
11586,74,Alumni,$0.00,$0.00,0,39
11587,73,Alumni,$0.00,$0.00,0,39
11588,77,Alumni,$75.00,$12.50,0,39
11589,74,Alumni,$0.00,$0.00,0,39
11590,59,Alumni,$0.00,$0.00,0,39
11591,63,Alumni,$0.00,$0.00,0,39
11592,84,Alumni,$0.00,$0.00,0,39
11593,77,Alumni,$0.00,$0.00,0,39
11594,86,Alumni,$0.00,$0.00,0,39
11595,60,Alumni,$0.00,$0.00,0,39
11596,79,Alumni,$0.00,$0.00,0,39
11597,58,Alumni,$0.00,$0.00,0,39
11598,68,Alumni,$0.00,$0.00,0,39
11599,62,Alumni,$0.00,$0.00,0,39
11600,66,Alumni,$0.00,$0.00,0,39
11601,67,Alumni,$0.00,$0.00,0,39
11602,65,Alumni,$0.00,$0.00,0,39
11603,63,Alumni,$0.00,$0.00,0,39
11604,56,Alumni,$0.00,$0.00,0,39
11605,69,Alumni,$0.00,$0.00,0,39
11606,64,Alumni,$0.00,$0.00,0,39
11607,62,Alumni,$0.00,$0.00,0,39
11608,67,Alumni,$0.00,$0.00,0,39
11609,80,Alumni,$0.00,$0.00,0,39
11610,66,Alumni,$0.00,$0.00,0,39
11611,67,Alumni,$0.00,$0.00,0,39
11612,75,Alumni,$0.00,$0.00,0,39
11613,60,Alumni,$0.00,$0.00,0,39
11614,60,Alumni,$0.00,$0.00,0,39
11615,61,Alumni,$25.00,$4.17,0,39
11616,78,Alumni,$0.00,$0.00,0,39
11617,83,Alumni,$0.00,$0.00,0,39
11618,58,Alumni,$0.00,$0.00,0,39
11619,68,Alumni,$0.00,$0.00,0,39
11620,63,Alumni,$0.00,$0.00,0,39
11621,82,Alumni,$25.00,$4.17,0,39
11622,79,Alumni,$0.00,$0.00,0,39
11623,71,Alumni,$0.00,$0.00,0,39
11624,63,Alumni,$0.00,$0.00,0,39
11625,84,Alumni,$0.00,$0.00,0,39
11626,73,Alumni,$0.00,$0.00,0,39
11627,70,Alumni,$0.00,$0.00,0,39
11628,70,Alumni,$0.00,$0.00,0,39
11629,61,Alumni,$0.00,$0.00,0,39
11630,81,Alumni,$225.00,$37.50,0,39
11631,65,Alumni,$0.00,$0.00,0,39
11632,56,Alumni,$0.00,$0.00,0,39
11633,74,Alumni,$0.00,$0.00,0,39
11634,66,Alumni,$0.00,$0.00,0,39
11635,72,Alumni,$0.00,$0.00,0,39
11636,63,Alumni,$0.00,$0.00,0,39
11637,60,Alumni,$25.00,$4.17,0,39
11638,72,Alumni,$0.00,$0.00,0,39
11639,68,Alumni,$0.00,$0.00,0,39
11640,66,Alumni,$0.00,$0.00,0,39
11641,58,Alumni,$0.00,$0.00,0,39
11642,72,Alumni,$0.00,$0.00,0,39
11643,62,Alumni,$0.00,$0.00,0,39
11644,63,Alumni,$0.00,$0.00,0,39
11645,90,Alumni,$0.00,$0.00,0,39
11646,72,Alumni,$0.00,$0.00,0,39
11647,69,Alumni,$0.00,$0.00,0,39
11648,63,Alumni,$0.00,$0.00,0,39
11649,82,Alumni,$0.00,$0.00,0,39
11650,73,Alumni,$0.00,$0.00,0,39
11651,57,Alumni,$0.00,$0.00,0,39
11652,77,Alumni,$0.00,$0.00,0,39
11653,84,Alumni,$0.00,$0.00,0,39
11654,65,Alumni,$0.00,$0.00,0,39
11655,62,Alumni,$0.00,$0.00,0,39
11656,72,Alumni,$0.00,$0.00,0,39
11657,62,Alumni,$0.00,$0.00,0,39
11658,69,Alumni,$0.00,$0.00,0,39
11659,74,Alumni,$0.00,$0.00,0,39
11660,66,Alumni,$0.00,$0.00,0,39
11661,66,Alumni,$0.00,$0.00,0,39
11662,66,Alumni,$0.00,$0.00,0,39
11663,72,Alumni,$0.00,$0.00,0,39
11664,73,Alumni,$0.00,$0.00,0,39
11665,69,Alumni,$0.00,$0.00,0,39
11666,73,Alumni,$0.00,$0.00,0,39
11667,80,Alumni,$0.00,$0.00,0,39
11668,65,Alumni,$0.00,$0.00,0,39
11669,64,Alumni,$0.00,$0.00,0,39
11670,65,Alumni,$150.00,$25.00,0,39
11671,84,Alumni,$40.00,$6.67,0,39
11672,77,Alumni,$0.00,$0.00,0,39
11673,58,Alumni,$0.00,$0.00,0,39
11674,65,Alumni,$0.00,$0.00,0,39
11675,64,Alumni,$0.00,$0.00,0,39
11676,64,Alumni,$0.00,$0.00,0,39
11677,74,Alumni,$0.00,$0.00,0,39
11678,65,Alumni,$0.00,$0.00,0,39
11679,73,Alumni,$0.00,$0.00,0,39
11680,68,Alumni,$0.00,$0.00,0,39
11681,67,Alumni,$0.00,$0.00,0,39
11682,63,Alumni,$0.00,$0.00,0,39
11683,92,Alumni,$0.00,$0.00,0,39
11684,62,Alumni,$0.00,$0.00,0,39
11685,58,Alumni,$0.00,$0.00,0,39
11686,63,Alumni,$25.00,$4.17,0,39
11687,90,Alumni,$0.00,$0.00,0,39
11688,69,Alumni,$0.00,$0.00,0,39
11689,80,Alumni,$0.00,$0.00,0,39
11690,58,Alumni,$0.00,$0.00,0,39
11691,77,Alumni,$0.00,$0.00,0,39
11692,75,Alumni,$0.00,$0.00,0,39
11693,70,Alumni,$0.00,$0.00,0,39
11694,77,Alumni,$0.00,$0.00,0,39
11695,60,Alumni,$0.00,$0.00,0,39
11696,59,Alumni,$0.00,$0.00,0,39
11697,78,Alumni,$0.00,$0.00,0,39
11698,59,Alumni,$0.00,$0.00,0,39
11699,71,Alumni,$100.00,$16.67,0,39
11700,68,Alumni,$0.00,$0.00,0,39
11701,76,Alumni,$0.00,$0.00,0,39
11702,74,Alumni,$0.00,$0.00,0,39
11703,62,Alumni,$0.00,$0.00,0,39
11704,60,Alumni,$0.00,$0.00,0,39
11705,67,Alumni,$0.00,$0.00,0,39
11706,81,Alumni,$0.00,$0.00,0,39
11707,71,Alumni,$0.00,$0.00,0,39
11708,68,Alumni,$0.00,$0.00,0,39
11709,60,Alumni,$0.00,$0.00,0,39
11710,61,Alumni,$0.00,$0.00,0,39
11711,59,Alumni,$0.00,$0.00,0,39
11712,63,Alumni,$0.00,$0.00,0,39
11713,62,Alumni,$0.00,$0.00,0,39
11714,72,Alumni,$0.00,$0.00,0,39
11715,82,Alumni,$0.00,$0.00,0,39
11716,72,Alumni,$0.00,$0.00,0,39
11717,74,Alumni,$0.00,$0.00,0,39
11718,67,Alumni,$0.00,$0.00,0,39
11719,72,Alumni,$0.00,$0.00,0,39
11720,59,Alumni,$0.00,$0.00,0,39
11721,69,Alumni,$0.00,$0.00,0,39
11722,83,Alumni,$0.00,$0.00,0,39
11723,60,Alumni,$0.00,$0.00,0,39
11724,71,Alumni,$0.00,$0.00,0,39
11725,69,Alumni,$0.00,$0.00,0,39
11726,78,Alumni,$0.00,$0.00,0,39
11727,67,Alumni,$0.00,$0.00,0,39
11728,62,Alumni,$0.00,$0.00,0,39
11729,62,Alumni,$0.00,$0.00,0,39
11730,62,Alumni,$0.00,$0.00,0,39
11731,67,Alumni,$0.00,$0.00,0,39
11732,61,Alumni,$0.00,$0.00,0,39
11733,81,Alumni,$0.00,$0.00,0,39
11734,67,Alumni,$0.00,$0.00,0,39
11735,63,Alumni,$0.00,$0.00,0,39
11736,69,Alumni,$0.00,$0.00,0,39
11737,61,Alumni,$0.00,$0.00,0,39
11738,71,Alumni,$0.00,$0.00,0,39
11739,56,Alumni,$0.00,$0.00,0,39
11740,66,Alumni,$0.00,$0.00,0,39
11741,84,Alumni,$0.00,$0.00,0,39
11742,65,Alumni,$0.00,$0.00,0,39
11743,69,Alumni,$50.00,$8.33,0,39
11744,66,Alumni,$25.00,$4.17,0,39
11745,70,Alumni,$50.00,$8.33,0,39
11746,72,Alumni,$0.00,$0.00,0,39
11747,69,Alumni,$0.00,$0.00,0,39
11748,61,Alumni,$0.00,$0.00,0,39
11749,69,Alumni,$0.00,$0.00,0,39
11750,87,Alumni,$0.00,$0.00,0,39
11751,59,Alumni,$0.00,$0.00,0,39
11752,67,Alumni,$0.00,$0.00,0,39
11753,83,Alumni,$0.00,$0.00,0,39
11754,69,Alumni,$0.00,$0.00,0,39
11755,68,Alumni,$0.00,$0.00,0,39
11756,70,Alumni,$0.00,$0.00,0,39
11757,69,Alumni,$0.00,$0.00,0,39
11758,79,Alumni,$0.00,$0.00,0,39
11759,66,Alumni,$0.00,$0.00,0,39
11760,64,Alumni,$0.00,$0.00,0,39
11761,62,Alumni,$0.00,$0.00,0,39
11762,63,Alumni,$0.00,$0.00,0,39
11763,84,Alumni,$0.00,$0.00,0,39
11764,73,Alumni,$0.00,$0.00,0,39
11765,67,Alumni,$0.00,$0.00,0,39
11766,67,Alumni,$0.00,$0.00,0,39
11767,60,Alumni,$0.00,$0.00,0,39
11768,60,Alumni,$0.00,$0.00,0,39
11769,73,Alumni,$0.00,$0.00,0,39
11770,78,Alumni,$0.00,$0.00,0,39
11771,83,Alumni,"$4,493.25",$748.88,0,39
11772,75,Alumni,$0.00,$0.00,0,39
11773,58,Alumni,$0.00,$0.00,0,39
11774,84,Alumni,$0.00,$0.00,0,39
11775,62,Alumni,$0.00,$0.00,0,39
11776,86,Alumni,$0.00,$0.00,0,39
11777,61,Alumni,$0.00,$0.00,0,39
11778,60,Alumni,$0.00,$0.00,0,39
11779,70,Alumni,$25.00,$4.17,0,39
11780,83,Alumni,$0.00,$0.00,0,39
11781,65,Alumni,$0.00,$0.00,0,39
11782,65,Alumni,$0.00,$0.00,0,39
11783,69,Alumni,$0.00,$0.00,0,39
11784,67,Alumni,$0.00,$0.00,0,39
11785,70,Alumni,$0.00,$0.00,0,39
11786,61,Alumni,$0.00,$0.00,0,39
11787,70,Alumni,$0.00,$0.00,0,39
11788,69,Alumni,$0.00,$0.00,0,39
11789,62,Alumni,$0.00,$0.00,0,39
11790,76,Alumni,$0.00,$0.00,0,39
11791,71,Alumni,$0.00,$0.00,0,39
11792,68,Alumni,$0.00,$0.00,0,39
11793,63,Alumni,$0.00,$0.00,0,39
11794,65,Alumni,$0.00,$0.00,0,39
11795,67,Alumni,$0.00,$0.00,0,39
11796,65,Alumni,$0.00,$0.00,0,39
11797,80,Alumni,$0.00,$0.00,0,39
11798,66,Alumni,$0.00,$0.00,0,39
11799,66,Alumni,$0.00,$0.00,0,39
11800,71,Alumni,$0.00,$0.00,0,39
11801,85,Alumni,$0.00,$0.00,0,39
11802,64,Alumni,$0.00,$0.00,0,39
11803,70,Alumni,$0.00,$0.00,0,39
11804,73,Alumni,$0.00,$0.00,0,39
11805,59,Alumni,$0.00,$0.00,0,39
11806,64,Alumni,$0.00,$0.00,0,39
11807,62,Alumni,$0.00,$0.00,0,39
11808,76,Alumni,$0.00,$0.00,0,39
11809,83,Alumni,$0.00,$0.00,0,39
11810,66,Alumni,$0.00,$0.00,0,39
11811,71,Alumni,$0.00,$0.00,0,39
11812,72,Alumni,$0.00,$0.00,0,39
11813,73,Alumni,$0.00,$0.00,0,39
11814,66,Alumni,$0.00,$0.00,0,39
11815,64,Alumni,$0.00,$0.00,0,39
11816,65,Alumni,$0.00,$0.00,0,39
11817,67,Alumni,$0.00,$0.00,0,39
11818,92,Alumni,$0.00,$0.00,0,39
11819,71,Alumni,$0.00,$0.00,0,39
11820,77,Alumni,$0.00,$0.00,0,39
11821,77,Alumni,$0.00,$0.00,0,39
11822,67,Alumni,$25.00,$4.17,0,39
11823,69,Alumni,$0.00,$0.00,0,39
11824,75,Alumni,$0.00,$0.00,0,39
11825,69,Alumni,$0.00,$0.00,0,39
11826,67,Alumni,$0.00,$0.00,0,39
11827,65,Alumni,$0.00,$0.00,0,39
11828,85,Alumni,$25.00,$4.17,0,39
11829,70,Alumni,$0.00,$0.00,0,39
11830,80,Alumni,$0.00,$0.00,0,39
11831,66,Alumni,$0.00,$0.00,0,39
11832,70,Alumni,$0.00,$0.00,0,39
11833,71,Alumni,$0.00,$0.00,0,39
11834,66,Alumni,$0.00,$0.00,0,39
11835,62,Alumni,$0.00,$0.00,0,39
11836,62,Alumni,$0.00,$0.00,0,39
11837,79,Alumni,$0.00,$0.00,0,39
11838,59,Alumni,$0.00,$0.00,0,39
11839,62,Alumni,$0.00,$0.00,0,39
11840,77,Alumni,$0.00,$0.00,0,39
11841,66,Alumni,$0.00,$0.00,0,39
11842,70,Alumni,$0.00,$0.00,0,39
11843,68,Alumni,$0.00,$0.00,0,39
11844,72,Alumni,$0.00,$0.00,0,39
11845,61,Alumni,$0.00,$0.00,0,39
11846,55,Alumni,$0.00,$0.00,0,39
11847,57,Alumni,$0.00,$0.00,0,39
11848,57,Alumni,$0.00,$0.00,0,39
11849,58,Alumni,$0.00,$0.00,0,39
11850,61,Alumni,$0.00,$0.00,0,39
11851,65,Alumni,$0.00,$0.00,0,39
11852,64,Alumni,$0.00,$0.00,0,39
11853,59,Alumni,$0.00,$0.00,0,39
11854,56,Alumni,$25.00,$4.17,0,39
11855,61,Alumni,$0.00,$0.00,0,39
11856,76,Alumni,$0.00,$0.00,0,39
11857,62,Alumni,$0.00,$0.00,0,39
11858,65,Alumni,$0.00,$0.00,0,39
11859,62,Alumni,$0.00,$0.00,0,39
11860,62,Alumni,$0.00,$0.00,0,39
11861,65,Alumni,$0.00,$0.00,0,39
11862,59,Alumni,$0.00,$0.00,0,39
11863,73,Alumni,$0.00,$0.00,0,39
11864,67,Alumni,$25.00,$4.17,0,39
11865,84,Alumni,$0.00,$0.00,0,39
11866,55,Alumni,$0.00,$0.00,0,39
11867,80,Alumni,$19.75,$3.29,0,39
11868,73,Alumni,$0.00,$0.00,0,39
11869,65,Alumni,$0.00,$0.00,0,39
11870,64,Alumni,$0.00,$0.00,0,39
11871,75,Alumni,$0.00,$0.00,0,39
11872,71,Alumni,$0.00,$0.00,0,39
11873,71,Alumni,$0.00,$0.00,0,39
11874,62,Alumni,$0.00,$0.00,0,39
11875,70,Alumni,$0.00,$0.00,0,39
11876,60,Alumni,$0.00,$0.00,0,39
11877,61,Alumni,$0.00,$0.00,0,39
11878,70,Alumni,$0.00,$0.00,0,39
11879,56,Alumni,$0.00,$0.00,0,39
11880,89,Alumni,$50.00,$8.33,0,39
11881,85,Alumni,$50.00,$8.33,0,39
11882,72,Alumni,$0.00,$0.00,0,39
11883,75,Alumni,$0.00,$0.00,0,39
11884,67,Alumni,$0.00,$0.00,0,39
11885,65,Alumni,$0.00,$0.00,0,39
11886,73,Alumni,$120.00,$20.00,0,39
11887,84,Alumni,$0.00,$0.00,0,39
11888,63,Alumni,$0.00,$0.00,0,39
11889,73,Alumni,$0.00,$0.00,0,39
11890,66,Alumni,$0.00,$0.00,0,39
11891,65,Alumni,$0.00,$0.00,0,39
11892,60,Alumni,$0.00,$0.00,0,39
11893,71,Alumni,$0.00,$0.00,0,39
11894,66,Alumni,$0.00,$0.00,0,39
11895,59,Alumni,$0.00,$0.00,0,39
11896,74,Alumni,$0.00,$0.00,0,39
11897,70,Alumni,$0.00,$0.00,0,39
11898,68,Alumni,$0.00,$0.00,0,39
11899,76,Alumni,$0.00,$0.00,0,39
11900,80,Alumni,$0.00,$0.00,0,39
11901,68,Alumni,$50.00,$8.33,0,39
11902,71,Alumni,$0.00,$0.00,0,39
11903,72,Alumni,$0.00,$0.00,0,39
11904,63,Alumni,$0.00,$0.00,0,39
11905,60,Alumni,$0.00,$0.00,0,39
11906,63,Alumni,$0.00,$0.00,0,39
11907,73,Alumni,$0.00,$0.00,0,39
11908,57,Alumni,$0.00,$0.00,0,39
11909,77,Alumni,$0.00,$0.00,0,39
11910,69,Alumni,$150.00,$25.00,0,39
11911,54,Alumni,$0.00,$0.00,0,39
11912,59,Alumni,$0.00,$0.00,0,39
11913,73,Alumni,$0.00,$0.00,0,39
11914,66,Alumni,$0.00,$0.00,0,39
11915,63,Alumni,$0.00,$0.00,0,39
11916,66,Alumni,$0.00,$0.00,0,39
11917,61,Alumni,$0.00,$0.00,0,39
11918,59,Alumni,$0.00,$0.00,0,39
11919,66,Alumni,$50.00,$8.33,0,39
11920,55,Alumni,$0.00,$0.00,0,39
11921,59,Alumni,$0.00,$0.00,0,39
11922,56,Alumni,$0.00,$0.00,0,39
11923,54,Alumni,$0.00,$0.00,0,39
11924,61,Alumni,$0.00,$0.00,0,39
11925,66,Alumni,$0.00,$0.00,0,39
11926,76,Alumni,$0.00,$0.00,0,39
11927,76,Alumni,$25.00,$4.17,0,39
11928,64,Alumni,$0.00,$0.00,0,39
11929,70,Alumni,$0.00,$0.00,0,39
11930,70,Alumni,$0.00,$0.00,0,39
11931,63,Alumni,$0.00,$0.00,0,39
11932,59,Alumni,$0.00,$0.00,0,39
11933,56,Alumni,$0.00,$0.00,0,39
11934,55,Alumni,$0.00,$0.00,0,39
11935,57,Alumni,$0.00,$0.00,0,39
11936,58,Alumni,$0.00,$0.00,0,39
11937,65,Alumni,$0.00,$0.00,0,39
11938,64,Alumni,$0.00,$0.00,0,39
11939,54,Alumni,$0.00,$0.00,0,39
11940,58,Alumni,$0.00,$0.00,0,39
11941,69,Alumni,$0.00,$0.00,0,39
11942,59,Alumni,$0.00,$0.00,0,39
11943,78,Alumni,$0.00,$0.00,0,39
11944,63,Alumni,$0.00,$0.00,0,39
11945,56,Alumni,$0.00,$0.00,0,39
11946,66,Alumni,$0.00,$0.00,0,39
11947,59,Alumni,$0.00,$0.00,0,39
11948,62,Alumni,$0.00,$0.00,0,39
11949,63,Alumni,$0.00,$0.00,0,39
11950,53,Alumni,$0.00,$0.00,0,39
11951,52,Alumni,$0.00,$0.00,0,39
11952,64,Alumni,$0.00,$0.00,0,39
11953,52,Alumni,$0.00,$0.00,0,39
11954,56,Alumni,$0.00,$0.00,0,39
11955,65,Alumni,$0.00,$0.00,0,39
11956,55,Alumni,$0.00,$0.00,0,39
11957,58,Alumni,$25.00,$4.17,0,39
11958,69,Alumni,$0.00,$0.00,0,39
11959,53,Alumni,$0.00,$0.00,0,39
11960,54,Alumni,$0.00,$0.00,0,39
11961,55,Alumni,$0.00,$0.00,0,39
11962,72,Alumni,$0.00,$0.00,0,39
11963,55,Alumni,$0.00,$0.00,0,39
11964,60,Alumni,$0.00,$0.00,0,39
11965,62,Alumni,$0.00,$0.00,0,39
11966,60,Alumni,$0.00,$0.00,0,39
11967,68,Alumni,$0.00,$0.00,0,39
11968,55,Alumni,$0.00,$0.00,0,39
11969,55,Alumni,$0.00,$0.00,0,39
11970,74,Alumni,$0.00,$0.00,0,39
11971,73,Alumni,$0.00,$0.00,0,39
11972,55,Alumni,$0.00,$0.00,0,39
11973,53,Alumni,$0.00,$0.00,0,39
11974,54,Alumni,$0.00,$0.00,0,39
11975,53,Alumni,$0.00,$0.00,0,39
11976,52,Alumni,$0.00,$0.00,0,39
11977,62,Alumni,$0.00,$0.00,0,39
11978,64,Alumni,$0.00,$0.00,0,39
11979,68,Alumni,$0.00,$0.00,0,39
11980,56,Alumni,$0.00,$0.00,0,39
11981,61,Alumni,$0.00,$0.00,0,39
11982,62,Alumni,$0.00,$0.00,0,39
11983,60,Alumni,$0.00,$0.00,0,39
11984,75,Alumni,$0.00,$0.00,0,39
11985,67,Alumni,$0.00,$0.00,0,39
11986,54,Alumni,$0.00,$0.00,0,39
11987,57,Alumni,$0.00,$0.00,0,39
11988,54,Alumni,$0.00,$0.00,0,39
11989,57,Alumni,$0.00,$0.00,0,39
11990,62,Alumni,$0.00,$0.00,0,39
11991,56,Alumni,$0.00,$0.00,0,39
11992,55,Alumni,$0.00,$0.00,0,39
11993,65,Alumni,$0.00,$0.00,0,39
11994,53,Alumni,$0.00,$0.00,0,39
11995,58,Alumni,$0.00,$0.00,0,39
11996,56,Alumni,$0.00,$0.00,0,39
11997,57,Alumni,$0.00,$0.00,0,39
11998,75,Alumni,$0.00,$0.00,0,39
11999,57,Alumni,$0.00,$0.00,0,39
12000,82,Alumni,$0.00,$0.00,0,39
12001,69,Alumni,$0.00,$0.00,0,39
12002,62,Alumni,$10.00,$1.67,0,39
12003,62,Alumni,$0.00,$0.00,0,39
12004,66,Alumni,$0.00,$0.00,0,39
12005,58,Alumni,$0.00,$0.00,0,39
12006,57,Alumni,$10.00,$1.67,0,39
12007,55,Alumni,$0.00,$0.00,0,39
12008,58,Alumni,$0.00,$0.00,0,39
12009,58,Alumni,$0.00,$0.00,0,39
12010,73,Alumni,$0.00,$0.00,0,39
12011,56,Alumni,$0.00,$0.00,0,39
12012,62,Alumni,$0.00,$0.00,0,39
12013,67,Alumni,$0.00,$0.00,0,39
12014,62,Alumni,$0.00,$0.00,0,39
12015,61,Alumni,$0.00,$0.00,0,39
12016,55,Alumni,$0.00,$0.00,0,39
12017,57,Alumni,$0.00,$0.00,0,39
12018,74,Alumni,$0.00,$0.00,0,39
12019,52,Alumni,$0.00,$0.00,0,39
12020,59,Alumni,$0.00,$0.00,0,39
12021,66,Alumni,$0.00,$0.00,0,39
12022,52,Alumni,"$3,075.00",$512.50,0,39
12023,59,Alumni,$0.00,$0.00,0,39
12024,60,Alumni,$0.00,$0.00,0,39
12025,58,Alumni,$0.00,$0.00,0,39
12026,52,Alumni,$0.00,$0.00,0,39
12027,54,Alumni,$0.00,$0.00,0,39
12028,60,Alumni,$0.00,$0.00,0,39
12029,70,Alumni,$0.00,$0.00,0,39
12030,56,Alumni,$0.00,$0.00,0,39
12031,53,Alumni,$0.00,$0.00,0,39
12032,56,Alumni,$20.00,$3.33,0,39
12033,71,Alumni,$0.00,$0.00,0,39
12034,74,Alumni,$0.00,$0.00,0,39
12035,55,Alumni,$0.00,$0.00,0,39
12036,51,Alumni,$0.00,$0.00,0,39
12037,58,Alumni,$0.00,$0.00,0,39
12038,51,Alumni,$0.00,$0.00,0,39
12039,61,Alumni,$0.00,$0.00,0,39
12040,59,Alumni,$0.00,$0.00,0,39
12041,55,Alumni,$0.00,$0.00,0,39
12042,56,Alumni,$0.00,$0.00,0,39
12043,59,Alumni,$100.00,$16.67,0,39
12044,57,Alumni,$0.00,$0.00,0,39
12045,56,Alumni,$0.00,$0.00,0,39
12046,54,Alumni,$0.00,$0.00,0,39
12047,61,Alumni,$0.00,$0.00,0,39
12048,60,Alumni,$0.00,$0.00,0,39
12049,72,Alumni,$0.00,$0.00,0,39
12050,57,Alumni,$0.00,$0.00,0,39
12051,60,Alumni,$0.00,$0.00,0,39
12052,62,Alumni,$0.00,$0.00,0,39
12053,50,Alumni,$0.00,$0.00,0,39
12054,54,Alumni,$0.00,$0.00,0,39
12055,61,Alumni,$0.00,$0.00,0,39
12056,52,Alumni,$0.00,$0.00,0,39
12057,56,Alumni,$0.00,$0.00,0,39
12058,63,Alumni,$0.00,$0.00,0,39
12059,57,Alumni,$0.00,$0.00,0,39
12060,60,Alumni,$0.00,$0.00,0,39
12061,68,Alumni,$0.00,$0.00,0,39
12062,60,Alumni,$0.00,$0.00,0,39
12063,63,Alumni,$0.00,$0.00,0,39
12064,52,Alumni,$0.00,$0.00,0,39
12065,60,Alumni,$0.00,$0.00,0,39
12066,51,Alumni,$0.00,$0.00,0,39
12067,53,Alumni,$0.00,$0.00,0,39
12068,55,Alumni,$0.00,$0.00,0,39
12069,60,Alumni,$0.00,$0.00,0,39
12070,61,Alumni,$0.00,$0.00,0,39
12071,54,Alumni,$0.00,$0.00,0,39
12072,61,Alumni,$0.00,$0.00,0,39
12073,55,Alumni,$0.00,$0.00,0,39
12074,55,Alumni,$0.00,$0.00,0,39
12075,56,Alumni,$0.00,$0.00,0,39
12076,57,Alumni,$0.00,$0.00,0,39
12077,60,Alumni,$0.00,$0.00,0,39
12078,56,Alumni,$0.00,$0.00,0,39
12079,57,Alumni,$0.00,$0.00,0,39
12080,54,Alumni,$0.00,$0.00,0,39
12081,51,Alumni,$0.00,$0.00,0,39
12082,58,Alumni,$0.00,$0.00,0,39
12083,57,Alumni,$0.00,$0.00,0,39
12084,57,Alumni,$0.00,$0.00,0,39
12085,72,Alumni,$0.00,$0.00,0,39
12086,50,Alumni,$48.00,$8.00,0,39
12087,63,Alumni,$0.00,$0.00,0,39
12088,56,Alumni,$0.00,$0.00,0,39
12089,49,Alumni,$250.00,$41.67,0,39
12090,55,Alumni,$0.00,$0.00,0,39
12091,50,Alumni,$0.00,$0.00,0,39
12092,56,Alumni,$0.00,$0.00,0,39
12093,49,Alumni,$60.00,$10.00,0,39
12094,49,Alumni,$0.00,$0.00,0,39
12095,55,Alumni,$0.00,$0.00,0,39
12096,49,Alumni,$0.00,$0.00,0,39
12097,47,Alumni,$0.00,$0.00,0,39
12098,61,Alumni,$25.00,$4.17,0,39
12099,53,Alumni,$0.00,$0.00,0,39
12100,56,Alumni,$0.00,$0.00,0,39
12101,52,Alumni,$0.00,$0.00,0,39
12102,56,Alumni,$0.00,$0.00,0,39
12103,53,Alumni,$0.00,$0.00,0,39
12104,53,Alumni,$0.00,$0.00,0,39
12105,50,Alumni,$0.00,$0.00,0,39
12106,68,Alumni,$0.00,$0.00,0,39
12107,65,Alumni,$0.00,$0.00,0,39
12108,53,Alumni,$0.00,$0.00,0,39
12109,55,Alumni,$0.00,$0.00,0,39
12110,48,Alumni,$0.00,$0.00,0,39
12111,53,Alumni,$0.00,$0.00,0,39
12112,55,Alumni,$0.00,$0.00,0,39
12113,57,Alumni,$0.00,$0.00,0,39
12114,53,Alumni,$0.00,$0.00,0,39
12115,68,Alumni,$0.00,$0.00,0,39
12116,66,Alumni,$0.00,$0.00,0,39
12117,59,Alumni,$0.00,$0.00,0,39
12118,52,Alumni,$0.00,$0.00,0,39
12119,52,Alumni,$0.00,$0.00,0,39
12120,59,Alumni,$0.00,$0.00,0,39
12121,53,Alumni,$0.00,$0.00,0,39
12122,59,Alumni,$0.00,$0.00,0,39
12123,54,Alumni,$0.00,$0.00,0,39
12124,54,Alumni,$0.00,$0.00,0,39
12125,65,Alumni,$0.00,$0.00,0,39
12126,60,Alumni,$0.00,$0.00,0,39
12127,48,Alumni,$0.00,$0.00,0,39
12128,48,Alumni,$0.00,$0.00,0,39
12129,56,Alumni,$0.00,$0.00,0,39
12130,59,Alumni,$0.00,$0.00,0,39
12131,64,Alumni,$0.00,$0.00,0,39
12132,48,Alumni,$0.00,$0.00,0,39
12133,48,Alumni,$0.00,$0.00,0,39
12134,53,Alumni,$0.00,$0.00,0,39
12135,48,Alumni,$0.00,$0.00,0,39
12136,57,Alumni,$0.00,$0.00,0,39
12137,72,Alumni,$0.00,$0.00,0,39
12138,49,Alumni,$0.00,$0.00,0,39
12139,60,Alumni,$0.00,$0.00,0,39
12140,54,Alumni,$0.00,$0.00,0,39
12141,56,Alumni,$0.00,$0.00,0,39
12142,65,Alumni,$0.00,$0.00,0,39
12143,55,Alumni,$0.00,$0.00,0,39
12144,67,Alumni,$0.00,$0.00,0,39
